Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-16 14:01:57.138,6.946,TCP  ,10004_36,17066,EXT_SERVER,22.0,6,     353,1,.APRSF,0,suspicious,---,---,---
2017-03-16 14:01:57.138,6.946,TCP  ,EXT_SERVER,22,10004_36,17066.0,7,    1438,1,.AP.SF,0,suspicious,---,---,---
2017-03-16 13:03:36.433,30.997,TCP  ,12453_121,2643,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:03:36.433,30.997,TCP  ,EXT_SERVER,80,12453_121,2643.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:03:36.455,30.999,TCP  ,12453_121,5645,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:03:36.455,30.999,TCP  ,EXT_SERVER,80,12453_121,5645.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:03:47.473,30.997,TCP  ,12453_121,36382,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:03:47.473,30.997,TCP  ,EXT_SERVER,80,12453_121,36382.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:03:47.524,30.998,TCP  ,12453_121,49196,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:03:47.524,30.998,TCP  ,EXT_SERVER,80,12453_121,49196.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:03:58.554,30.996,TCP  ,12453_121,33420,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:03:58.554,30.996,TCP  ,EXT_SERVER,80,12453_121,33420.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:03:58.554,30.996,TCP  ,12453_121,46146,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:03:58.554,30.996,TCP  ,EXT_SERVER,80,12453_121,46146.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:04:09.480,30.998,TCP  ,12453_121,58023,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:04:09.480,30.998,TCP  ,EXT_SERVER,80,12453_121,58023.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:04:10.457,30.997,TCP  ,12453_121,22804,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:04:10.457,30.997,TCP  ,EXT_SERVER,80,12453_121,22804.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:04:21.485,30.997,TCP  ,12453_121,21538,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:04:21.485,30.997,TCP  ,EXT_SERVER,80,12453_121,21538.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:04:31.567,31.0,TCP  ,12453_121,40983,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:04:31.567,31.0,TCP  ,EXT_SERVER,80,12453_121,40983.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:04:32.563,30.999,TCP  ,12453_121,15248,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:04:32.563,30.999,TCP  ,EXT_SERVER,80,12453_121,15248.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:04:42.646,30.996,TCP  ,12453_121,13352,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:04:42.646,30.996,TCP  ,EXT_SERVER,80,12453_121,13352.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:04:43.623,30.999,TCP  ,12453_121,16092,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:04:43.623,30.999,TCP  ,EXT_SERVER,80,12453_121,16092.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:03:09.402,130.103,TCP  ,10004_36,10263,EXT_SERVER,22.0,7,     414,1,.AP.S.,0,suspicious,---,---,---
2017-03-16 13:03:09.402,130.103,TCP  ,EXT_SERVER,22,10004_36,10263.0,11,    2626,1,.AP.SF,0,suspicious,---,---,---
2017-03-16 13:04:54.565,30.998,TCP  ,12453_121,49257,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:04:54.565,30.998,TCP  ,EXT_SERVER,80,12453_121,49257.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:04:54.565,30.997,TCP  ,12453_121,34482,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:04:54.565,30.997,TCP  ,EXT_SERVER,80,12453_121,34482.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 14:03:03.015,22.015,TCP  ,10004_36,37822,EXT_SERVER,22.0,5,     277,1,.APRS.,0,suspicious,---,---,---
2017-03-16 14:03:03.015,22.015,TCP  ,EXT_SERVER,22,10004_36,37822.0,9,    6373,1,.AP.S.,0,suspicious,---,---,---
2017-03-16 13:05:05.581,30.998,TCP  ,12453_121,60543,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:05:05.581,30.998,TCP  ,EXT_SERVER,80,12453_121,60543.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:05:05.581,30.997,TCP  ,12453_121,1105,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:05:05.581,30.997,TCP  ,EXT_SERVER,80,12453_121,1105.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:05:16.562,31.0,TCP  ,12453_121,42869,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:05:16.562,31.0,TCP  ,EXT_SERVER,80,12453_121,42869.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:05:17.425,30.997,TCP  ,12453_121,19534,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:05:17.425,30.997,TCP  ,EXT_SERVER,80,12453_121,19534.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 14:00:37.287,15.222,TCP  ,12545_14,43182,EXT_SERVER,22.0,18,    2056,1,.AP.SF,0,suspicious,---,---,---
2017-03-16 14:00:37.287,15.222,TCP  ,EXT_SERVER,22,12545_14,43182.0,23,    3545,1,.AP.SF,0,suspicious,---,---,---
2017-03-16 13:05:27.582,31.0,TCP  ,12453_121,34418,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:05:27.582,31.0,TCP  ,EXT_SERVER,80,12453_121,34418.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:05:28.508,30.998,TCP  ,12453_121,44681,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:05:28.508,30.998,TCP  ,EXT_SERVER,80,12453_121,44681.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:05:38.682,30.996,TCP  ,12453_121,5271,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:05:38.682,30.996,TCP  ,EXT_SERVER,80,12453_121,5271.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:05:39.521,30.997,TCP  ,12453_121,32925,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:05:39.521,30.997,TCP  ,EXT_SERVER,80,12453_121,32925.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 14:04:17.816,0.0,TCP  ,12547_77,25451,EXT_SERVER,5358.0,1,      46,1,....S.,0,suspicious,---,---,---
2017-03-16 14:04:17.816,0.0,TCP  ,EXT_SERVER,5358,12547_77,25451.0,1,      40,1,.A.R..,0,suspicious,---,---,---
2017-03-16 13:05:50.462,31.0,TCP  ,12453_121,32608,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:05:50.462,31.0,TCP  ,EXT_SERVER,80,12453_121,32608.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:05:50.546,30.996,TCP  ,12453_121,19371,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:05:50.546,30.996,TCP  ,EXT_SERVER,80,12453_121,19371.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 14:04:29.274,0.001,TCP  ,12548_53,31207,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---
2017-03-16 14:04:29.274,0.001,TCP  ,EXT_SERVER,23,12548_53,31207.0,1,      40,1,.A.R..,0,suspicious,---,---,---
2017-03-16 13:06:01.547,30.999,TCP  ,12453_121,42711,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:01.547,30.999,TCP  ,EXT_SERVER,80,12453_121,42711.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:06:01.571,30.999,TCP  ,12453_121,14542,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:01.571,30.999,TCP  ,EXT_SERVER,80,12453_121,14542.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 14:01:40.042,0.087,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53504.0,7,     702,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.042,0.087,TCP  ,OPENSTACK_NET,53504,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.042,0.082,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53505.0,7,     561,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.042,0.082,TCP  ,OPENSTACK_NET,53505,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.042,0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53506.0,7,     556,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.042,0.063,TCP  ,OPENSTACK_NET,53506,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.578,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59088.0,7,     561,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.578,0.056,TCP  ,OPENSTACK_NET,59088,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.578,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59089.0,7,     556,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.578,0.054,TCP  ,OPENSTACK_NET,59089,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.578,0.065,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59090.0,7,     702,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:40.578,0.065,TCP  ,OPENSTACK_NET,59090,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:41.665,0.07,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53507.0,7,    1726,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:41.665,0.07,TCP  ,OPENSTACK_NET,53507,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:41.668,0.07,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53508.0,7,     639,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:41.668,0.07,TCP  ,OPENSTACK_NET,53508,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:42.158,0.071,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59091.0,7,    1726,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:42.158,0.071,TCP  ,OPENSTACK_NET,59091,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:42.160,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59092.0,7,     639,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:01:42.160,0.062,TCP  ,OPENSTACK_NET,59092,EXT_SERVER,8000.0,5,     568,1,.AP.SF,0,normal,---,---,---
2017-03-16 13:06:12.605,30.998,TCP  ,12453_121,41621,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:12.605,30.998,TCP  ,EXT_SERVER,80,12453_121,41621.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:06:12.606,30.997,TCP  ,12453_121,7365,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:12.606,30.997,TCP  ,EXT_SERVER,80,12453_121,7365.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 14:01:52.698,0.0,UDP  ,11751_184,27943,EXT_SERVER,1900.0,1,     122,1,......,0,suspicious,---,---,---
2017-03-16 14:01:52.699,0.0,ICMP ,EXT_SERVER,0,11751_184,3.3,1,     150,1,......,0,suspicious,---,---,---
2017-03-16 13:06:23.649,30.997,TCP  ,12453_121,9313,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:23.649,30.997,TCP  ,EXT_SERVER,80,12453_121,9313.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:06:23.650,30.996,TCP  ,12453_121,27745,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:23.650,30.996,TCP  ,EXT_SERVER,80,12453_121,27745.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:06:34.678,30.996,TCP  ,12453_121,54759,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:34.678,30.996,TCP  ,EXT_SERVER,80,12453_121,54759.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:06:34.678,31.0,TCP  ,12453_121,3634,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:34.678,31.0,TCP  ,EXT_SERVER,80,12453_121,3634.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:06:46.421,30.997,TCP  ,12453_121,23891,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:46.421,30.997,TCP  ,EXT_SERVER,80,12453_121,23891.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:06:46.518,30.996,TCP  ,12453_121,22587,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:46.518,30.996,TCP  ,EXT_SERVER,80,12453_121,22587.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:06:57.478,30.996,TCP  ,12453_121,32831,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:57.478,30.996,TCP  ,EXT_SERVER,80,12453_121,32831.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:06:57.575,30.999,TCP  ,12453_121,40977,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:06:57.575,30.999,TCP  ,EXT_SERVER,80,12453_121,40977.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 14:05:27.994,7.454,TCP  ,10004_36,35984,EXT_SERVER,22.0,2,     106,1,...RS.,0,suspicious,---,---,---
2017-03-16 14:05:27.994,7.454,TCP  ,EXT_SERVER,22,10004_36,35984.0,4,     240,1,.A..S.,0,suspicious,---,---,---
2017-03-16 13:07:08.562,30.996,TCP  ,12453_121,43118,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:07:08.562,30.996,TCP  ,EXT_SERVER,80,12453_121,43118.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:07:08.614,30.996,TCP  ,12453_121,57419,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:07:08.614,30.996,TCP  ,EXT_SERVER,80,12453_121,57419.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:07:19.629,30.998,TCP  ,12453_121,11961,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:07:19.629,30.998,TCP  ,EXT_SERVER,80,12453_121,11961.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:07:19.629,30.998,TCP  ,12453_121,63159,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:07:19.629,30.998,TCP  ,EXT_SERVER,80,12453_121,63159.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:07:30.553,30.998,TCP  ,12453_121,46944,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:07:30.553,30.998,TCP  ,EXT_SERVER,80,12453_121,46944.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:07:31.475,30.999,TCP  ,12453_121,8402,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:07:31.475,30.999,TCP  ,EXT_SERVER,80,12453_121,8402.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:07:34.708,30.999,TCP  ,EXT_SERVER,22,12549_210,18032.0,6,     264,1,.A..S.,0,suspicious,---,---,---
2017-03-16 13:07:34.708,30.999,TCP  ,12549_210,18032,EXT_SERVER,22.0,1,      46,1,....S.,0,suspicious,---,---,---
2017-03-16 13:07:41.524,30.999,TCP  ,12453_121,13355,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:07:41.524,30.999,TCP  ,EXT_SERVER,80,12453_121,13355.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:07:42.686,30.996,TCP  ,12453_121,10269,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:07:42.686,30.996,TCP  ,EXT_SERVER,80,12453_121,10269.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 14:04:25.098,124.877,TCP  ,10004_36,17274,EXT_SERVER,22.0,5,     277,1,.APRSF,0,suspicious,---,---,---
2017-03-16 14:04:25.098,124.877,TCP  ,EXT_SERVER,22,10004_36,17274.0,12,    5641,1,.AP.SF,0,suspicious,---,---,---
2017-03-16 14:06:23.408,25.461,TCP  ,10004_36,17059,EXT_SERVER,22.0,6,     341,1,.APRSF,0,suspicious,---,---,---
2017-03-16 14:06:23.408,25.461,TCP  ,EXT_SERVER,22,10004_36,17059.0,12,    6659,1,.AP.S.,0,suspicious,---,---,---
2017-03-16 14:05:32.007,87.55,TCP  ,10004_36,23939,EXT_SERVER,22.0,7,     437,1,.APRSF,0,suspicious,---,---,---
2017-03-16 14:05:32.007,87.55,TCP  ,EXT_SERVER,22,10004_36,23939.0,13,    1930,1,.AP.SF,0,suspicious,---,---,---
2017-03-16 14:04:06.116,0.0,UDP  ,10590_20,5330,EXT_SERVER,5060.0,1,     440,1,......,0,suspicious,---,---,---
2017-03-16 14:04:06.116,0.0,ICMP ,EXT_SERVER,0,10590_20,3.3,1,     468,1,......,0,suspicious,---,---,---
2017-03-16 14:04:06.264,0.0,UDP  ,10116_230,53,EXT_SERVER,34647.0,2,     478,1,......,0,suspicious,---,---,---
2017-03-16 14:04:06.264,0.0,UDP  ,EXT_SERVER,34647,10116_230,53.0,2,     134,1,......,0,suspicious,---,---,---
2017-03-16 14:04:06.265,0.046,TCP  ,10980_15,80,EXT_SERVER,51858.0,5,     396,1,.AP.SF,0,suspicious,---,---,---
2017-03-16 14:04:06.265,0.046,TCP  ,EXT_SERVER,51858,10980_15,80.0,5,     496,1,.AP.SF,0,suspicious,---,---,---
2017-03-16 14:07:08.042,0.022,TCP  ,10081_108,59253,EXT_SERVER,3570.0,2,      92,1,...RS.,0,suspicious,---,---,---
2017-03-16 14:07:08.042,0.022,TCP  ,EXT_SERVER,3570,10081_108,59253.0,1,      40,1,.A.R..,0,suspicious,---,---,---
2017-03-16 14:04:40.053,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53572.0,7,     702,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:04:40.053,0.073,TCP  ,OPENSTACK_NET,53572,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:04:40.053,0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53573.0,7,     556,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:04:40.053,0.064,TCP  ,OPENSTACK_NET,53573,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:04:40.578,0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59141.0,7,     702,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:04:40.578,0.064,TCP  ,OPENSTACK_NET,59141,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:04:40.579,0.041,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59142.0,7,     556,1,.AP.SF,0,normal,---,---,---
2017-03-16 14:04:40.579,0.041,TCP  ,OPENSTACK_NET,59142,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---
2017-03-16 13:10:03.223,30.999,TCP  ,12550_123,34773,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:10:03.223,30.999,TCP  ,EXT_SERVER,80,12550_123,34773.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:10:07.192,30.998,TCP  ,12550_123,188,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:10:07.192,30.998,TCP  ,EXT_SERVER,80,12550_123,188.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:10:14.139,30.999,TCP  ,12550_123,30403,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:10:14.139,30.999,TCP  ,EXT_SERVER,80,12550_123,30403.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 14:08:48.690,0.384,TCP  ,EXT_SERVER,23,11668_161,55858.0,1,      40,1,.A.R..,0,suspicious,---,---,---
2017-03-16 14:08:48.690,0.384,TCP  ,11668_161,55858,EXT_SERVER,23.0,2,      92,1,...RS.,0,suspicious,---,---,---
2017-03-16 13:10:19.075,30.999,TCP  ,12550_123,63499,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:10:19.075,30.999,TCP  ,EXT_SERVER,80,12550_123,63499.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:10:25.208,30.998,TCP  ,12550_123,49950,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:10:25.208,30.998,TCP  ,EXT_SERVER,80,12550_123,49950.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:10:30.084,30.998,TCP  ,12550_123,50238,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:10:30.084,30.998,TCP  ,EXT_SERVER,80,12550_123,50238.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:10:36.241,30.997,TCP  ,12550_123,52505,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:10:36.241,30.997,TCP  ,EXT_SERVER,80,12550_123,52505.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:10:41.150,31.001,TCP  ,12550_123,51379,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:10:41.150,31.001,TCP  ,EXT_SERVER,80,12550_123,51379.0,6,     264,1,.A..S.,0,unknown,---,---,---
2017-03-16 13:10:48.047,30.999,TCP  ,12550_123,13625,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---
2017-03-16 13:10:48.047,30.999,TCP  ,EXT_SERVER,80,12550_123,13625.0,6,     264,1,.A..S.,0,unknown,---,---,---
